GeneID	FlyID	GeneName	AnnotatedName	SendaiDay0_SendaiDay7_FC	SendaiDay0_SendaiDay7_qval	SapporoDay0_SapporoDay7_FC	SapporoDay0_SapporoDay7_qval	SapporoDay0_SapporoDay31_FC	SapporoDay0_SapporoDay31_qval	SapporoDay7_SapporoDay31_FC	SapporoDay7_SapporoDay31_qval	SendaiDay0_SapporoDay0_FC	SendaiDay0_SapporoDay0_qval	SendaiDay0_SapporoDay7_FC	SendaiDay0_SapporoDay7_qval	SendaiDay0_SapporoDay31_FC	SendaiDay0_SapporoDay31_qval	SendaiDay7_SapporoDay0_FC	SendaiDay7_SapporoDay0_qval	SendaiDay7_SapporoDay7_FC	SendaiDay7_SapporoDay7_qval	SendaiDay7_SapporoDay31_FC	SendaiDay7_SapporoDay31_qval
LOC123758248	FBgn0262736	Vha16-1	V-type proton ATPase 16 kDa proteolipid subunit	NA	NA	NA	NA	1.70189725964697	0.0356393753967456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758252	FBgn0030608	Lsd-2	uncharacterized	NA	NA	NA	NA	2.63746958982228	0.00715195987322764	NA	NA	NA	NA	NA	NA	NA	NA	3.66741156161834	0.000129936152780807	NA	NA	-1.1690550149267	0.0375123568064332
LOC123758289	FBgn0035430	CG12009	U-scoloptoxin(01)-Cw1a-like	NA	NA	NA	NA	4.4945447699697	3.35617011539174e-06	NA	NA	-4.67769342523112	0.0394045318471689	NA	NA	NA	NA	4.63429501477623	6.36594040414973e-06	NA	NA	NA	NA
LOC123758290	FBgn0005633	fln	flightin-like	NA	NA	NA	NA	-1.74590622662636	0.0393983205503919	NA	NA	NA	NA	NA	NA	NA	NA	-2.40506345274064	0.0058257648455655	NA	NA	NA	NA
LOC123758293	FBgn0265045	Strn-Mlck	uncharacterized	NA	NA	NA	NA	-1.80765011874577	0.0215830712970809	NA	NA	NA	NA	NA	NA	NA	NA	-2.67645276687481	0.000807650144958455	2.55035595193629	0.0406344493551819	NA	NA
LOC123758294	FBgn0035430	CG12009	U-scoloptoxin(01)-Er1a-like	NA	NA	8.91183698562304	0.0207456833116244	NA	NA	-9.81488029292591	0.00285077056261592	NA	NA	NA	NA	NA	NA	NA	NA	6.37546117505264	0.0102533863402802	NA	NA
LOC123758315	FBgn0001248	Idh	isocitrate dehydrogenase [NADP] cytoplasmic-like	NA	NA	NA	NA	2.23600176711507	0.0138687214144313	NA	NA	NA	NA	NA	NA	2.11324118848263	0.0460478496891123	2.01107352376357	0.0335247160580486	NA	NA	NA	NA
LOC123758320	FBgn0039928	Cals	calsyntenin-1-like	NA	NA	NA	NA	2.48806740710355	0.0027921254326452	NA	NA	NA	NA	NA	NA	NA	NA	2.45702325752806	0.00299943015177206	NA	NA	NA	NA
LOC123758325	FBgn0004511	dy	uncharacterized	NA	NA	NA	NA	5.65185452218161	0.00750435368323793	NA	NA	NA	NA	NA	NA	NA	NA	5.67465792675981	0.00316577035314149	NA	NA	NA	NA
LOC123758338	FBgn0033317	CG8635	zinc finger CCCH domain-containing protein 15 homolog	NA	NA	NA	NA	-1.78733063801766	0.0266384651142305	NA	NA	NA	NA	NA	NA	NA	NA	-1.95504082253484	0.015619721640157	NA	NA	NA	NA
LOC123758362	NA	NA	nuclear factor 7	NA	NA	NA	NA	-4.2865818004487	0.0231050274528347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758363	FBgn0053096	CG33096	alpha/beta hydrolase domain-containing protein 17B-like	NA	NA	NA	NA	2.3618904500796	0.00214151998938726	NA	NA	NA	NA	NA	NA	2.05418852763025	0.0488121092357029	1.63820112729717	0.0489368902336033	NA	NA	NA	NA
LOC123758367	FBgn0266848	wap	DDB1- and CUL4-associated factor 7	NA	NA	NA	NA	1.67055666494105	0.0418374235060808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758368	FBgn0262562	CG43102	uncharacterized	NA	NA	NA	NA	2.02648129245719	0.0170658104053073	NA	NA	NA	NA	NA	NA	NA	NA	2.93335792995243	0.000181741143442458	NA	NA	NA	NA
LOC123758375	NA	NA	uncharacterized	NA	NA	NA	NA	-9.20869384711496	0.00505332176337152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758378	NA	NA	uncharacterized	NA	NA	NA	NA	3.41826179885368	0.00859066933076746	NA	NA	NA	NA	NA	NA	NA	NA	3.07573803729487	0.0251768569603004	NA	NA	NA	NA
LOC123758396	FBgn0051077	CG31077	keratin-associated protein 16-1-like	NA	NA	NA	NA	-6.76042001836218	0.0459131374759026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.66889821518426	0.0372405872388509	-7.51012007634195	0.000598208414404755
LOC123758409	NA	NA	uncharacterized	NA	NA	NA	NA	1.82492761630443	0.0252849648381986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758412	FBgn0037936	CG6908	uncharacterized	NA	NA	NA	NA	3.97837869523743	0.00165315937527406	NA	NA	NA	NA	NA	NA	NA	NA	4.17829142862697	0.000585969614978769	NA	NA	NA	NA
LOC123758470	NA	NA	uncharacterized	NA	NA	NA	NA	4.55028432877571	0.0254692468405721	NA	NA	NA	NA	NA	NA	NA	NA	6.02823069001759	0.00106255922900355	NA	NA	NA	NA
LOC123758540	NA	NA	uncharacterized	NA	NA	NA	NA	-9.58168054244501	0.00364198879634249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758570	FBgn0036891	CG9372	proclotting enzyme-like	NA	NA	NA	NA	4.1538500541858	0.0105360388521478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758587	NA	NA	proclotting enzyme-like	NA	NA	NA	NA	3.74851462459871	0.000131030761724926	NA	NA	NA	NA	NA	NA	NA	NA	3.70285645215837	0.000151952591845957	NA	NA	NA	NA
LOC123758599	FBgn0284257	Ttd14	TRPL translocation defect protein 14-like	NA	NA	NA	NA	-2.09858939788899	0.021506637654356	NA	NA	NA	NA	NA	NA	NA	NA	-3.15388096206562	0.000411857397586013	NA	NA	NA	NA
LOC123758616	FBgn0037819	CG14688	phytanoyl-CoA dioxygenase	NA	NA	NA	NA	-1.93391618798218	0.0246289326400838	NA	NA	NA	NA	NA	NA	NA	NA	-1.79597455367181	0.0410053752984736	NA	NA	NA	NA
LOC123758619	FBgn0020496	CtBP	C-terminal-binding protein-like	NA	NA	NA	NA	2.10733471169003	0.0186104355710887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758626	FBgn0030847	CG12991	daf-12-interacting protein 1-like	NA	NA	NA	NA	2.98888397759523	0.0391052122949009	NA	NA	NA	NA	NA	NA	3.93611189338205	0.0406329383547197	NA	NA	NA	NA	NA	NA
LOC123758655	NA	NA	uncharacterized	NA	NA	NA	NA	-2.05973398202781	0.0278621414931637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758681	FBgn0262866	S6kII	ribosomal protein S6 kinase alpha-2-like	NA	NA	NA	NA	1.86631691491932	0.0192964789650239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758695	FBgn0026077	Gasp	protein obstructor-E-like	NA	NA	NA	NA	5.67721456215594	2.08053067234546e-09	NA	NA	NA	NA	NA	NA	NA	NA	6.3568608208192	4.69343367476405e-11	NA	NA	NA	NA
LOC123758700	FBgn0029710	CG3568	uncharacterized	NA	NA	NA	NA	4.48174472051728	0.00315025781984469	NA	NA	NA	NA	NA	NA	3.76429249525225	0.0478702289338075	NA	NA	NA	NA	NA	NA
LOC123758701	FBgn0030189	CG2909	uncharacterized	NA	NA	NA	NA	5.41567136297686	0.000194679472351362	NA	NA	NA	NA	NA	NA	3.80880306658414	0.0474225915378629	4.44481730249305	0.0131770062941231	NA	NA	NA	NA
LOC123758756	FBgn0016070	smg	protein Smaug homolog 2-like	NA	NA	NA	NA	1.62689134500626	0.0436865869911959	NA	NA	NA	NA	NA	NA	1.94797836197617	0.0485239227632621	NA	NA	NA	NA	NA	NA
LOC123758765	FBgn0034025	Pgant1	polypeptide N-acetylgalactosaminyltransferase 1-like	NA	NA	NA	NA	1.75079537068491	0.0407241665257494	NA	NA	NA	NA	NA	NA	NA	NA	2.17737805989206	0.008306838310146	NA	NA	NA	NA
LOC123758766	FBgn0024320	Npc1a	NPC intracellular cholesterol transporter 1-like	NA	NA	NA	NA	1.84630929882177	0.0201217892074591	NA	NA	NA	NA	NA	NA	NA	NA	1.65804415126413	0.0411170590866996	NA	NA	NA	NA
LOC123758775	FBgn0038126	CG8483	cysteine-rich secretory protein 2-like	NA	NA	NA	NA	3.00078603353916	0.0449699728216975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758779	FBgn0261788	Ank2	ankyrin-2-like	NA	NA	NA	NA	3.18749858739298	0.0174142154219096	NA	NA	NA	NA	NA	NA	NA	NA	3.18017893088393	0.017169033637616	NA	NA	NA	NA
LOC123758793	NA	NA	uncharacterized	NA	NA	NA	NA	4.30531284943307	0.000542731969527051	NA	NA	NA	NA	NA	NA	NA	NA	4.51885949290925	0.000215913570662251	NA	NA	NA	NA
LOC123758807	FBgn0031294	IA-2	receptor-type tyrosine-protein phosphatase N2-like	NA	NA	NA	NA	2.23901195094151	0.0201217892074591	NA	NA	NA	NA	NA	NA	NA	NA	2.04211687480437	0.0360015995883398	NA	NA	NA	NA
LOC123758815	NA	NA	venom phosphodiesterase 2-like	NA	NA	NA	NA	2.38652487869907	0.00453420267227068	NA	NA	NA	NA	NA	NA	NA	NA	2.04593680455711	0.022407174565799	NA	NA	NA	NA
LOC123758819	NA	NA	acanthoscurrin-2-like	NA	NA	NA	NA	4.37467873835024	0.00789904009217904	NA	NA	NA	NA	NA	NA	NA	NA	3.72071358311164	0.044787941781185	NA	NA	NA	NA
LOC123758820	NA	NA	acanthoscurrin-1-like	NA	NA	NA	NA	3.80026826197365	0.0132390449462672	NA	NA	NA	NA	NA	NA	NA	NA	4.34085599503524	0.00359322573151132	NA	NA	NA	NA
LOC123758847	FBgn0004118	nAChRbeta2	acetylcholine receptor subunit beta-like 2	NA	NA	NA	NA	3.80643360121284	0.031381402256498	5.78922375045516	0.0110952885228632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123758889	FBgn0027600	obst-B	uncharacterized	NA	NA	5.91410646732192	0.0411176956804339	5.53238132925138	1.61519864184689e-10	NA	NA	NA	NA	NA	NA	NA	NA	5.86047079765191	5.12593432934902e-11	NA	NA	NA	NA
LOC123758915	FBgn0020309	crol	protein suppressor of hairy wing-like	NA	NA	NA	NA	2.0617312477603	0.0427118972641986	NA	NA	NA	NA	NA	NA	2.29000248486349	0.0338232423951673	NA	NA	NA	NA	NA	NA
LOC123759025	NA	NA	microtubule-associated protein futsch-like	NA	NA	NA	NA	3.42174366811718	0.00248374813832212	NA	NA	NA	NA	NA	NA	NA	NA	2.94564634482325	0.00898685432010298	NA	NA	NA	NA
LOC123759026	FBgn0265351	nac	GDP-fucose transporter 1-like	NA	NA	NA	NA	2.43135639946669	0.00318048599273586	NA	NA	NA	NA	NA	NA	NA	NA	3.26497146242383	3.23903653436735e-05	NA	NA	NA	NA
LOC123759037	FBgn0032230	lft	protein limb expression 1 homolog	NA	NA	NA	NA	3.92490552961101	0.0015959130803423	NA	NA	NA	NA	NA	NA	NA	NA	4.37497007021747	0.000411857397586013	NA	NA	NA	NA
LOC123759039	FBgn0028646	aralar1	mitochondrial glycine transporter-like	NA	NA	NA	NA	2.61118997082372	0.0028105107757735	NA	NA	NA	NA	NA	NA	NA	NA	2.2729043520788	0.0106584044430885	NA	NA	NA	NA
LOC123759047	FBgn0020278	loco	regulator of G-protein signaling loco-like	NA	NA	NA	NA	1.65092617075672	0.043719084596889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759063	NA	NA	50 kDa spicule matrix protein-like	NA	NA	NA	NA	3.53494365607746	0.0114189903690588	NA	NA	NA	NA	NA	NA	NA	NA	4.95523913741601	2.16165646001795e-05	NA	NA	-1.54986307711777	0.00427373635693442
LOC123759078	FBgn0037146	CG7470	delta-1-pyrroline-5-carboxylate synthase-like	NA	NA	NA	NA	3.93320013952526	0.0088457084055504	NA	NA	NA	NA	NA	NA	NA	NA	3.92108791531714	0.00677535997689338	NA	NA	NA	NA
LOC123759085	FBgn0002121	l(2)gl	lethal(2) giant larvae protein homolog 1-like	NA	NA	NA	NA	3.20688829299272	9.88472434745779e-05	NA	NA	NA	NA	NA	NA	NA	NA	3.49137437743687	1.69096817230951e-05	NA	NA	NA	NA
LOC123759215	FBgn0052626	AMPdeam	AMP deaminase 2-like	NA	NA	NA	NA	-2.30064370467889	0.00479039848170123	NA	NA	NA	NA	NA	NA	NA	NA	-2.31993443393852	0.00614001879003865	NA	NA	NA	NA
LOC123759222	NA	NA	putative uncharacterized protein DDB_G0271606	NA	NA	NA	NA	6.20079269239561	1.79915872727722e-05	4.65223618071126	0.0105781943401301	NA	NA	NA	NA	NA	NA	9.16970962060969	1.8219248839988e-08	-7.71959632064446	1.80212530070964e-05	-3.12003032576773	0.00124957489981063
LOC123759261	FBgn0261561	CG42675	basic salivary proline-rich protein 2-like	NA	NA	NA	NA	3.42187727164418	0.000325778631272636	NA	NA	NA	NA	NA	NA	3.84768926455971	0.0300087139627713	2.52485215261958	0.0107949921477278	NA	NA	NA	NA
LOC123759285	FBgn0034141	CG8311	dolichol kinase-like	NA	NA	NA	NA	-2.36191802945676	0.0168429648962272	NA	NA	NA	NA	NA	NA	NA	NA	-2.22694088080003	0.0263310150746401	NA	NA	NA	NA
LOC123759307	FBgn0035983	CG4080	uncharacterized	NA	NA	NA	NA	2.46808793619954	0.0450407490819893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759319	FBgn0035427	ckd	U-scoloptoxin(01)-Er1a-like	NA	NA	10.5435113368262	0.0180277649896585	7.50527029048008	8.25145992193722e-06	NA	NA	-8.42761813426809	0.0121288252108314	NA	NA	NA	NA	6.42343787083034	0.00157364339232642	NA	NA	NA	NA
LOC123759331	FBgn0038840	Grik	glutamate receptor ionotropic	NA	NA	NA	NA	2.98357770904716	0.0432952480181686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759332	FBgn0033929	Tfb1	general transcription factor IIH subunit 1-like	NA	NA	NA	NA	2.5702125271648	0.00987820134898061	NA	NA	NA	NA	NA	NA	2.78598252260097	0.00422023644514667	NA	NA	NA	NA	NA	NA
LOC123759356	NA	NA	uncharacterized	NA	NA	NA	NA	6.96794862541926	5.25545035423159e-08	NA	NA	NA	NA	NA	NA	NA	NA	5.97653855340759	4.78626331368779e-05	NA	NA	NA	NA
LOC123759372	FBgn0051522	CG31522	elongation of very long chain fatty acids protein-like	NA	NA	NA	NA	2.19851762528627	0.00984610080127495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759374	FBgn0031703	CG12512	medium-chain acyl-CoA ligase ACSF2	NA	NA	NA	NA	-3.23016267739665	0.0230611876310041	NA	NA	NA	NA	NA	NA	NA	NA	-3.26704694672071	0.0187935164225843	NA	NA	NA	NA
LOC123759387	FBgn0034087	clu	clustered mitochondria protein homolog	NA	NA	NA	NA	3.12041930587928	0.000656466753749416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67260681407353	0.00105096873697256
LOC123759391	NA	NA	U11/U12 small nuclear ribonucleoprotein 25 kDa protein-like	NA	NA	NA	NA	1.85350764704477	0.0347631446080795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759397	FBgn0029857	wuho	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4-like	NA	NA	NA	NA	-2.08134864356877	0.033995338618346	NA	NA	NA	NA	NA	NA	NA	NA	-2.28744861523036	0.0195902427438837	NA	NA	NA	NA
LOC123759398	FBgn0283521	lola	longitudinals lacking protein	NA	NA	NA	NA	3.97918875375376	0.0125567987646692	NA	NA	NA	NA	NA	NA	NA	NA	3.71987899227078	0.0234865455418148	NA	NA	NA	NA
LOC123759400	NA	NA	uncharacterized	NA	NA	NA	NA	-6.45736035447536	0.0406360768997914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759422	FBgn0051344	CG31344	uncharacterized	NA	NA	NA	NA	2.53085532783546	0.000668932534473731	NA	NA	NA	NA	NA	NA	2.48056010494537	0.00744708796607437	NA	NA	NA	NA	1.71396781499207	0.00012302659731745
LOC123759436	FBgn0042083	Mccc2	methylcrotonoyl-CoA carboxylase beta chain	NA	NA	NA	NA	2.3263906456493	0.0283324347773785	2.46980372278412	0.044838012616791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759438	FBgn0031855	meng	serine/threonine-protein kinase SBK1-like	NA	NA	4.52330220089389	0.00322107301163896	3.91011457733733	4.15283142652638e-06	NA	NA	NA	NA	4.44264405947617	0.0310761048149027	3.85536630619129	0.00138247693874458	NA	NA	2.85792530457824	0.0176112965625373	2.11749048763893	1.66084489792365e-05
LOC123759459	FBgn0030592	CG9514	glucose dehydrogenase [FAD	NA	NA	NA	NA	3.58614223671117	0.0473425932213304	NA	NA	NA	NA	NA	NA	NA	NA	3.93595115185106	0.0215592023433319	NA	NA	NA	NA
LOC123759460	FBgn0035207	Herc4	probable E3 ubiquitin-protein ligase HERC4	NA	NA	NA	NA	-1.70049487575326	0.0398262333383777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759461	FBgn0035622	TM9SF3	transmembrane 9 superfamily member 3-like	NA	NA	NA	NA	1.76182916827365	0.0257645695114501	NA	NA	NA	NA	NA	NA	NA	NA	1.89680271016081	0.016659531561941	NA	NA	NA	NA
LOC123759553	FBgn0023177	Pp4-19C	serine/threonine-protein phosphatase 4 catalytic subunit	NA	NA	NA	NA	1.82883687490961	0.0261269178433284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759563	FBgn0031098	CG17068	uncharacterized	NA	NA	NA	NA	-4.47508115399677	0.032043697073177	NA	NA	NA	NA	NA	NA	NA	NA	-4.41660532288951	0.0309816165034204	NA	NA	NA	NA
LOC123759564	FBgn0031855	meng	serine/threonine-protein kinase meng-po-like	NA	NA	NA	NA	4.97092667506348	8.24791380792531e-09	NA	NA	NA	NA	5.64053107560942	0.0112395845752649	7.48228056630931	6.45117139109923e-08	NA	NA	NA	NA	3.41716827974777	5.61548694858704e-09
LOC123759565	FBgn0031855	meng	serine/threonine-protein kinase meng-po-like	NA	NA	NA	NA	3.58306441773008	0.0483634248477752	NA	NA	NA	NA	NA	NA	4.32388393641274	0.0265679191741904	NA	NA	NA	NA	NA	NA
LOC123759574	FBgn0037936	CG6908	uncharacterized	NA	NA	NA	NA	-9.34130134227152	0.00448169021874104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759581	NA	NA	putative uncharacterized protein DDB_G0283051	NA	NA	NA	NA	4.69584151823263	0.00245034199556796	NA	NA	NA	NA	NA	NA	NA	NA	5.06329480031401	0.000755836216607324	NA	NA	NA	NA
LOC123759589	FBgn0264078	Flo2	flotillin-2-like	NA	NA	NA	NA	2.36217989426024	0.00176158102885819	NA	NA	NA	NA	NA	NA	2.43559207687644	0.0102069507114588	NA	NA	NA	NA	NA	NA
LOC123759593	FBgn0003028	ovo	transcriptional regulator ovo-like	NA	NA	NA	NA	4.52392200315809	0.000976095531142227	NA	NA	NA	NA	NA	NA	NA	NA	5.12273696056863	7.42148178664662e-05	NA	NA	NA	NA
LOC123759600	FBgn0019932	SamDC	S-adenosylmethionine decarboxylase proenzyme-like	NA	NA	NA	NA	3.00919835838698	0.000307435688013963	NA	NA	NA	NA	NA	NA	2.11146701067693	0.030294175368981	2.46341542037678	0.00433519062730466	NA	NA	NA	NA
LOC123759602	NA	NA	uncharacterized	NA	NA	NA	NA	-8.60569742356354	0.00847931078173831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759606	FBgn0036111	Aps	uncharacterized	NA	NA	NA	NA	3.31023989471137	4.07994619558425e-05	NA	NA	NA	NA	NA	NA	2.36635183476833	0.0457712598113199	2.50118900819421	0.000973865549893936	NA	NA	NA	NA
LOC123759613	NA	NA	uncharacterized	NA	NA	NA	NA	4.70547003432891	0.000157439629567131	NA	NA	NA	NA	NA	NA	NA	NA	6.01779329147796	2.73806283410712e-05	NA	NA	NA	NA
LOC123759625	NA	NA	endochitinase A-like	NA	NA	NA	NA	2.96055079816619	0.000956416036155551	NA	NA	NA	NA	NA	NA	NA	NA	3.48771894812723	0.000537049765900597	NA	NA	NA	NA
LOC123759640	NA	NA	geminin-like	NA	NA	NA	NA	-1.84908401904104	0.0329410242191166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759655	FBgn0035838	ldbr	lariat debranching enzyme A-like	NA	NA	NA	NA	2.01605363867667	0.0168900354079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123759669	NA	NA	NA	NA	NA	-5.44317999917935	0.0464633398703461	NA	NA	4.93771549885369	0.000104566131976301	NA	NA	NA	NA	NA	NA	NA	NA	-3.99303819509218	0.00404390306264853	NA	NA
LOC123759674	NA	NA	NA	NA	NA	NA	NA	-8.42193919486697	0.00451287913321249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.91079508200761	0.0386225523010168
LOC123759684	FBgn0030638	CG11655	sodium/bile acid cotransporter-like	NA	NA	NA	NA	3.04810083283899	0.00135170946086852	NA	NA	NA	NA	NA	NA	NA	NA	2.33409190446017	0.0154937338013484	NA	NA	NA	NA
LOC123759766	NA	NA	NA	NA	NA	NA	NA	-2.85805671950675	0.00933375085074407	NA	NA	NA	NA	NA	NA	NA	NA	-5.36754783228614	4.92758025326268e-05	NA	NA	NA	NA
LOC123759871	NA	NA	hyphally regulated cell wall protein 3-like	NA	NA	11.8556383573221	0.0215630476599633	6.85824182312676	0.000529386835081425	NA	NA	NA	NA	NA	NA	NA	NA	8.171044138448	0.00116684490092188	NA	NA	NA	NA
LOC123759879	NA	NA	uncharacterized	NA	NA	NA	NA	6.68998912421453	0.00215847184066854	NA	NA	NA	NA	NA	NA	NA	NA	5.74579236699114	0.0069049081953507	NA	NA	NA	NA
LOC123759967	NA	NA	uncharacterized	NA	NA	NA	NA	-2.36204487445955	0.00432711438464948	NA	NA	NA	NA	NA	NA	-2.21392676877404	0.032012742890382	-2.14626162985707	0.00987801705232172	NA	NA	NA	NA
LOC123759978	NA	NA	uncharacterized	NA	NA	NA	NA	-2.19844005918236	0.0113974554875499	NA	NA	NA	NA	NA	NA	-2.19211487807605	0.0322728969457889	NA	NA	NA	NA	-1.66783077090084	0.00357814133747537
LOC123759999	FBgn0032405	firl	epidermal retinol dehydrogenase 2-like	NA	NA	NA	NA	3.23169458057668	0.0311779233651675	NA	NA	NA	NA	NA	NA	NA	NA	3.68380048869207	0.00733303874145191	NA	NA	NA	NA
LOC123760004	FBgn0284421	Psn	presenilin-1-like	NA	NA	NA	NA	2.74037992912156	0.00306397021159807	NA	NA	NA	NA	NA	NA	2.82071997108081	0.0045470940237375	NA	NA	NA	NA	NA	NA
LOC123760005	FBgn0033192	Corin	uncharacterized	NA	NA	NA	NA	2.51977571299594	0.0104700581226867	NA	NA	NA	NA	NA	NA	NA	NA	3.27660199162226	0.000452787219265828	NA	NA	NA	NA
LOC123760021	FBgn0283437	PPO1	hemocyanin A chain-like	NA	NA	NA	NA	5.0922143836708	0.0434301029422412	NA	NA	NA	NA	NA	NA	NA	NA	6.05241639431333	1.16289889423348e-07	-6.61373127945214	6.41760792327003e-07	NA	NA
LOC123760026	FBgn0283437	PPO1	hemocyanin A chain-like	NA	NA	NA	NA	7.14287194031549	0.0113974554875499	NA	NA	NA	NA	NA	NA	NA	NA	8.85309784575998	8.60816813093005e-08	-4.34490655342269	0.00187883629925069	NA	NA
LOC123760027	FBgn0283437	PPO1	hemocyanin-like	NA	NA	NA	NA	7.79638159152393	0.00553608022890282	NA	NA	NA	NA	NA	NA	NA	NA	7.90815309144667	6.30890612029584e-06	-5.15536014379747	0.00119898860627704	NA	NA
LOC123760035	FBgn0026059	Mhcl	unconventional myosin-XVIIIa-like	NA	NA	NA	NA	-1.6260513440919	0.0390906630402546	NA	NA	NA	NA	NA	NA	NA	NA	-2.31228553942078	0.00395857724548922	NA	NA	NA	NA
LOC123760053	FBgn0028540	CG9008	glucose-6-phosphate 1-epimerase-like	NA	NA	NA	NA	1.81341617602584	0.0438644841444041	NA	NA	NA	NA	NA	NA	NA	NA	2.40111315749252	0.00717591593610479	NA	NA	NA	NA
LOC123760061	NA	NA	uncharacterized	NA	NA	NA	NA	4.03806286699072	0.0148148433424065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123760065	NA	NA	calcium-activated chloride channel regulator 4-like	NA	NA	NA	NA	5.54654005936163	0.000868700142925449	NA	NA	NA	NA	NA	NA	NA	NA	5.79389137657732	0.000166385458778013	NA	NA	NA	NA
LOC123760074	FBgn0027889	ball	serine/threonine-protein kinase VRK1-like	NA	NA	NA	NA	1.96819353379167	0.00975156155857943	NA	NA	NA	NA	NA	NA	NA	NA	1.68687862882749	0.0334665329753409	NA	NA	NA	NA
LOC123760077	FBgn0039291	CG13663	uncharacterized	NA	NA	NA	NA	1.91985760829508	0.0322705191896522	NA	NA	NA	NA	NA	NA	2.50875505584982	0.031198527886697	NA	NA	NA	NA	NA	NA
LOC123760108	NA	NA	protein starmaker-like	NA	NA	NA	NA	2.94023354300039	0.000489453026450454	NA	NA	NA	NA	NA	NA	NA	NA	3.23664098314493	0.00015900479899737	NA	NA	NA	NA
LOC123760124	FBgn0038126	CG8483	venom allergen 5-like	NA	NA	NA	NA	3.50963791232172	0.0105360388521478	NA	NA	NA	NA	NA	NA	NA	NA	3.60913074511554	0.00934733510973567	NA	NA	NA	NA
LOC123760132	FBgn0262867	Ptr	patched domain-containing protein 3-like	NA	NA	NA	NA	4.90644924593016	0.000101777836561363	NA	NA	NA	NA	NA	NA	NA	NA	4.15227482828251	0.000893194810334169	NA	NA	NA	NA
LOC123760137	NA	NA	NA	NA	NA	NA	NA	2.28342952512359	0.0335761985244536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC123760139	FBgn0263831	Gen	flap endonuclease GEN homolog 1-like	NA	NA	NA	NA	2.08130750717856	0.042901214126962	NA	NA	NA	NA	NA	NA	NA	NA	3.06968292137048	0.000412035720194848	NA	NA	-1.11419496329943	0.031051133818014
LOC123760227	NA	NA	uncharacterized	NA	NA	NA	NA	4.97280198369843	0.00988496853754693	NA	NA	NA	NA	NA	NA	5.10350222605967	0.0184315504922684	NA	NA	NA	NA	4.20557562760234	0.0120314407560079
LOC123760270	FBgn0050089	CG30089	uncharacterized	NA	NA	NA	NA	2.10124685131493	0.0218496440388827	NA	NA	NA	NA	NA	NA	2.22398708438651	0.0297039200675241	NA	NA	NA	NA	NA	NA
LOC123760290	FBgn0034494	CG10444	sodium-coupled monocarboxylate transporter 1-like	NA	NA	NA	NA	1.81167562731026	0.0251584798849632	NA	NA	NA	NA	NA	NA	2.08767294735973	0.0393492579652396	NA	NA	NA	NA	NA	NA
