ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Type
GO:0048707	instar larval or pupal morphogenesis	63/671	345/5494	0.000500693279451007	0.0177120247605794	0.0153007913358548	S, crol, ck, trc, dpy, ksr, svr, mys, br, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, cbt, ed, hth, S6kII, lft, l(2)gl, ovo, tnc, raptor, scrib, Nrg, pio, Fkbp14, tx, Hr51, fw, zfh2, Pten, Gli, hh, msn, ft, f, Nedd4, Bap170, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1, IP3K2	63	BP
GO:0030001	metal ion transport	26/671	110/5494	0.000573000964633724	0.0199580643681654	0.0172410654621775	Ncc69, Mco1, bdg, CG10444, CG6723, SERCA, galene, Trpm, Nhe3, crok, Cnx99A, aralar1, Psn, NAAT1, Ndae1, CG10413, Letm1, pain, Nedd4, nrv3, SPoCk, pyx, Tsf2, mfrn, Fer3HCH, sand	26	BP
GO:0006928	movement of cell or subcellular component	82/671	478/5494	0.0005857567978089	0.0200932331854447	0.0173578330196003	ck, grn, knrl, trc, sli, dyl, Burs, ksr, mys, trol, HDAC1, phm, Sema1a, Klc, Eph, opa, Acsl, tup, Pvr, rk, mwh, Sec8, dysf, RhoGEF2, Egfr, Myo31DF, Mp, par-6, spas, Abl, IFT57, Cont, spz, Lsd-2, lola, Khc, Fas3, Stam, Pvf1, DCTN5-p25, baz, p130CAS, Klp68D, raptor, Nrg, InR, Sin3A, fru, Khc-73, Hr51, eve, ex, sas, fra, dysc, Pten, kuz, Klp64D, Gli, hh, brn, msn, eIF2beta, Dscam4, Nedd4, vvl, numb, IFT52, hmw, ttv, Cdc42, DAAM, aop, PDZ-GEF, Ten-m, byn, IFT20, conv, haf, qm, CycB, Msp300	82	BP
GO:0006820	anion transport	21/671	82/5494	0.00062360050622747	0.0209314571932291	0.0180819450739351	Ncc69, MRP, chk, Ae2, Best1, GIIIspla2, mnd, aralar1, CG11655, NaPi-III, NAAT1, MFS10, Oatp26F, Ndae1, CG10413, sea, CG6293, Sln, CG10960, CG10019, ClC-a	21	BP
GO:0035150	regulation of tube size	15/671	50/5494	0.000628683343259531	0.0209314571932291	0.0180819450739351	wus, serp, Lac, crok, Egfr, Gasp, raw, tnc, Nrg, vari, Gli, sinu, ft, verm, conv	15	BP
GO:0009886	post-embryonic animal morphogenesis	64/671	355/5494	0.000645897496601596	0.0211929265551596	0.0183078192019186	S, crol, ck, trc, dpy, ksr, svr, Col4a1, mys, br, al, bowl, Spn88Ea, sob, opa, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, cbt, ed, hth, S6kII, lft, l(2)gl, ovo, tnc, raptor, scrib, Nrg, pio, Fkbp14, tx, Hr51, fw, zfh2, Pten, Gli, hh, msn, ft, f, Nedd4, Bap170, Mad, Cdc42, dlt, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1, IP3K2	64	BP
GO:0048565	digestive tract development	20/671	77/5494	0.000686921275670571	0.0216594922191627	0.0187108687666004	S, sli, Col4a1, mys, Inx2, bowl, sob, opa, Pvr, Egfr, Myo31DF, shn, IA-2, Pvf1, raw, tnc, Lam, hh, cad, byn	20	BP
GO:0055123	digestive system development	20/671	77/5494	0.000686921275670571	0.0216594922191627	0.0187108687666004	S, sli, Col4a1, mys, Inx2, bowl, sob, opa, Pvr, Egfr, Myo31DF, shn, IA-2, Pvf1, raw, tnc, Lam, hh, cad, byn	20	BP
GO:0008592	regulation of Toll signaling pathway	11/671	31/5494	0.000698384687278655	0.0216594922191627	0.0187108687666004	grass, Spn88Ea, SPE, GNBP1, gro, spz, Herc4, ea, Pli, spz3, pip	11	BP
GO:0035215	genital disc development	11/671	31/5494	0.000698384687278655	0.0216594922191627	0.0187108687666004	Btk29A, S, mys, Pvr, Egfr, Myo31DF, tnc, hh, cad, PDZ-GEF, slpr	11	BP
GO:0042692	muscle cell differentiation	22/671	89/5494	0.000786676217276408	0.0240680399447809	0.020791527904688	Col4a1, mys, br, Unc-89, tup, sing, Mlc2, sty, up, fln, wap, ball, C1GalTA, Zasp66, eve, Act88F, Nedd4, numb, sns, DAAM, wupA, aop	22	BP
GO:0006955	immune response	37/671	180/5494	0.00083666471945595	0.0248456677890841	0.0214632930779795	dl, Hml, PPO2, Tep2, grass, MP1, Spn88Ea, SPE, Eph, GNBP1, Pvr, Cad99C, Parp, spz, CG4080, lola, Herc4, Flo2, PPO1, Nrg, Lam, Pten, Tep3, pnr, Cp1, hh, Pli, spz3, vvl, unc-45, Tg, Cdc42, cad, l(2)34Fc, PPO3, Rel, POSH	37	BP
GO:0090066	regulation of anatomical structure size	39/671	193/5494	0.000865333748330312	0.0248456677890841	0.0214632930779795	Btk29A, wus, Ncc69, dpy, ksr, svr, Sema1a, serp, Best1, Pvr, Lac, mwh, crok, Egfr, Cad99C, spas, Abl, Gasp, raw, tnc, raptor, Nrg, InR, Lam, vari, Desat1, RhoGAP1A, Hr51, Pten, CG10413, kuz, Gli, sinu, ft, Cdc42, mbt, verm, DAAM, conv	39	BP
GO:0002165	instar larval or pupal development	72/671	414/5494	0.000867824600902198	0.0248456677890841	0.0214632930779795	S, crol, ck, trc, dpy, ksr, svr, mys, br, al, phm, bowl, Spn88Ea, sob, opa, serp, sty, Pvr, Lim1, cmb, mwh, dysf, RhoGEF2, Egfr, Myo31DF, dy, shn, CrebA, cbt, ed, hth, S6kII, Npc1a, lft, l(2)gl, CG9514, ovo, CG9518, tnc, raptor, scrib, Nrg, pio, Fkbp14, tx, Hr51, sas, fw, zfh2, Pten, Gli, hh, msn, ft, sro, f, Nedd4, Bap170, Mad, Cdc42, dlt, verm, PDZ-GEF, Gclc, pnut, pot, rn, slpr, sha, RhoGAP68F, ftz-f1, IP3K2	72	BP
GO:0006739	NADP metabolic process	6/671	11/5494	0.000871226727192795	0.0248456677890841	0.0214632930779795	Pgd, Idh, Taldo, Sik3, Zw, CG33156	6	BP
GO:0044331	cell-cell adhesion mediated by cadherin	6/671	11/5494	0.000871226727192795	0.0248456677890841	0.0214632930779795	Cad74A, Cad99C, Cad88C, Cals, ft, mbt	6	BP
GO:0007600	sensory perception	21/671	84/5494	0.000877938791133714	0.0248456677890841	0.0214632930779795	ck, rdgB, mys, rdgA, Cad99C, Ank2, Fitm, CAP, Klp68D, CG5921, dpr8, CG8086, Ubr3, TkR99D, dysc, Klp64D, pain, f, hmw, nrv3, Cdc42	21	BP
GO:0002777	antimicrobial peptide biosynthetic process	9/671	23/5494	0.000954417264430718	0.0263512278862335	0.0227638931619034	grass, SPE, Parp, spz, lola, pnr, vvl, cad, Rel	9	BP
GO:0002805	regulation of antimicrobial peptide biosynthetic process	9/671	23/5494	0.000954417264430718	0.0263512278862335	0.0227638931619034	grass, SPE, Parp, spz, lola, pnr, vvl, cad, Rel	9	BP
GO:0001655	urogenital system development	15/671	52/5494	0.000990657974903894	0.026700591133124	0.023065695706409	S, Pvr, Egfr, shn, hth, Pvf1, raw, baz, scrib, kuz, pnr, numb, sns, cad, byn	15	BP
GO:0072001	renal system development	15/671	52/5494	0.000990657974903894	0.026700591133124	0.023065695706409	S, Pvr, Egfr, shn, hth, Pvf1, raw, baz, scrib, kuz, pnr, numb, sns, cad, byn	15	BP
GO:0009792	embryo development ending in birth or egg hatching	28/671	126/5494	0.0010182121006981	0.0271203787762411	0.0234283353943909	Btk29A, Col4a1, mys, phm, tup, Pvr, RhoGEF2, Egfr, yrt, Abl, shn, cbt, ed, l(2)gl, Pvf1, raw, scrib, InR, sinu, msn, sns, Cdc42, aop, PDZ-GEF, lark, slpr, CycB, POSH	28	BP
GO:0002376	immune system process	50/671	267/5494	0.00107394025756558	0.0272727381514179	0.023559953266382	dl, Hml, Cat, PPO2, mys, Tep2, grass, MP1, Spn88Ea, SPE, Eph, GNBP1, tup, sty, Pvr, Cad99C, spas, Parp, spz, CG4080, lola, Herc4, Flo2, PPO1, Pvf1, C1GalTA, Zfrp8, Nrg, InR, Sin3A, Lam, Pten, Rrp40, Tep3, kuz, pnr, Cp1, hh, Pli, spz3, vvl, unc-45, Tg, Cdc42, cad, PDZ-GEF, l(2)34Fc, PPO3, Rel, POSH	50	BP
GO:0002252	immune effector process	19/671	74/5494	0.00108034434533952	0.0272727381514179	0.023559953266382	dl, PPO2, grass, SPE, Eph, Parp, spz, lola, Herc4, Flo2, Nrg, Pten, pnr, Pli, vvl, Cdc42, cad, PPO3, Rel	19	BP
GO:0055080	cation homeostasis	22/671	91/5494	0.00108278795111569	0.0272727381514179	0.023559953266382	Ncc69, Mco1, AGBE, Ae2, SERCA, Trpm, Nhe3, up, Cnx99A, Vha16-1, CG6908, Ndae1, Vha55, CG10413, Letm1, nrv3, SPoCk, mfrn, Fer3HCH, Vha68-2, VhaAC39-1, IP3K2	22	BP
GO:0098771	inorganic ion homeostasis	22/671	91/5494	0.00108278795111569	0.0272727381514179	0.023559953266382	Ncc69, Mco1, AGBE, Ae2, SERCA, Trpm, Nhe3, up, Cnx99A, Vha16-1, CG6908, Ndae1, Vha55, CG10413, Letm1, nrv3, SPoCk, mfrn, Fer3HCH, Vha68-2, VhaAC39-1, IP3K2	22	BP
GO:0034220	ion transmembrane transport	32/671	151/5494	0.00108416361909347	0.0272727381514179	0.023559953266382	Ncc69, MRP, bdg, SERCA, mnd, galene, Trpm, Nhe3, crok, Vha16-1, nAChRbeta2, aralar1, NaPi-III, NAAT1, Ndae1, Vha55, dysc, CG10413, sea, Letm1, pain, Nedd4, nrv3, SPoCk, VhaSFD, mfrn, CG6293, Vha68-2, VhaAC39-1, sand, VhaPPA1-1, ClC-a	32	BP
GO:0048646	anatomical structure formation involved in morphogenesis	64/671	364/5494	0.00126776610808926	0.0312287532941037	0.0269774147389086	Btk29A, S, Act5C, sli, Pxt, mys, br, Inx2, Klc, Unc-89, sing, Cds, Mlc2, cmb, Cad74A, Graf, up, RhoGEF2, Egfr, Cad99C, Abl, shn, Drp1, Ance, spz, ed, hth, fln, CtBP, Npc1a, l(2)gl, ball, Khc, Osbp, ea, baz, Zasp66, eve, gol, Rsph3, fra, Act88F, hh, nclb, brn, ft, spz3, Nedd4, vas, nst, numb, hmw, sns, Mad, Cdc42, DAAM, Vha68-2, fs(1)N, wupA, pnut, byn, slpr, RhoGAP68F, spir	64	BP
GO:0009620	response to fungus	11/671	33/5494	0.00126901294304662	0.0312287532941037	0.0269774147389086	PPO2, grass, MP1, SPE, CG12004, spz, CG9372, loco, PPO1, Pli, Rel	11	BP
GO:0008037	cell recognition	21/671	87/5494	0.00142502980033845	0.0346910480426478	0.0299683686364327	trc, sli, trol, CG8668, Sema1a, CG12004, Abl, Cont, lola, Fas3, p130CAS, fru, fra, Gli, eIF2beta, Dscam4, Nedd4, Fur1, pot, Ten-m, emp	21	BP
GO:0050801	ion homeostasis	22/671	93/5494	0.00147014546835807	0.0354086100038583	0.0305882450191411	Ncc69, Mco1, AGBE, Ae2, SERCA, Trpm, Nhe3, up, Cnx99A, Vha16-1, CG6908, Ndae1, Vha55, CG10413, Letm1, nrv3, SPoCk, mfrn, Fer3HCH, Vha68-2, VhaAC39-1, IP3K2	22	BP
GO:0001700	embryonic development via the syncytial blastoderm	27/671	123/5494	0.00151057880108118	0.0359994779541872	0.0310986749297377	Btk29A, Col4a1, mys, phm, tup, Pvr, RhoGEF2, Egfr, yrt, Abl, shn, cbt, ed, l(2)gl, Pvf1, raw, scrib, InR, sinu, msn, sns, Cdc42, aop, PDZ-GEF, slpr, CycB, POSH	27	BP
GO:0030004	cellular monovalent inorganic cation homeostasis	8/671	20/5494	0.00155483831910619	0.0362404962304675	0.0313068820886222	Ae2, Nhe3, Vha16-1, Ndae1, Vha55, nrv3, Vha68-2, VhaAC39-1	8	BP
GO:0003013	circulatory system process	10/671	29/5494	0.00156871405944603	0.0362404962304675	0.0313068820886222	Ms, SERCA, up, Egfr, loco, Psn, pnr, sinu, pain, wupA	10	BP
GO:0003015	heart process	10/671	29/5494	0.00156871405944603	0.0362404962304675	0.0313068820886222	Ms, SERCA, up, Egfr, loco, Psn, pnr, sinu, pain, wupA	10	BP
GO:0006812	cation transport	34/671	167/5494	0.00159562469905926	0.0364898416027289	0.0315222827310165	Ncc69, Mco1, bdg, CG10444, CG6723, Vmat, SERCA, mnd, galene, Trpm, Nhe3, crok, Cnx99A, Vha16-1, aralar1, Psn, NAAT1, Ndae1, Vha55, CG10413, Letm1, pain, Nedd4, nrv3, SPoCk, VhaSFD, pyx, Tsf2, mfrn, Fer3HCH, Vha68-2, VhaAC39-1, sand, VhaPPA1-1	34	BP
GO:0006582	melanin metabolic process	11/671	34/5494	0.00167293092299216	0.0378751560965425	0.0327190068938887	dl, PPO2, MP1, Eph, Flo2, PPO1, Nrg, Pten, e, Cdc42, PPO3	11	BP
GO:0009607	response to biotic stimulus	47/671	253/5494	0.00179027653207488	0.039351321054539	0.0339942135574361	dl, Hml, ksr, PPO2, br, Tep2, grass, MP1, Spn88Ea, SPE, Eph, GNBP1, Spn38F, Zcchc7, Pvr, CG3527, CG12004, Parp, Ance, spz, CG9372, loco, lola, Herc4, Flo2, SamDC, PPO1, CG9008, IM33, CBP, Nrg, CG6426, Pten, Tep3, pnr, Pli, spz3, vvl, GILT1, unc-45, Tg, Cdc42, cad, l(2)34Fc, PPO3, Rel, POSH	47	BP
GO:0043207	response to external biotic stimulus	47/671	253/5494	0.00179027653207488	0.039351321054539	0.0339942135574361	dl, Hml, ksr, PPO2, br, Tep2, grass, MP1, Spn88Ea, SPE, Eph, GNBP1, Spn38F, Zcchc7, Pvr, CG3527, CG12004, Parp, Ance, spz, CG9372, loco, lola, Herc4, Flo2, SamDC, PPO1, CG9008, IM33, CBP, Nrg, CG6426, Pten, Tep3, pnr, Pli, spz3, vvl, GILT1, unc-45, Tg, Cdc42, cad, l(2)34Fc, PPO3, Rel, POSH	47	BP
GO:0051707	response to other organism	47/671	253/5494	0.00179027653207488	0.039351321054539	0.0339942135574361	dl, Hml, ksr, PPO2, br, Tep2, grass, MP1, Spn88Ea, SPE, Eph, GNBP1, Spn38F, Zcchc7, Pvr, CG3527, CG12004, Parp, Ance, spz, CG9372, loco, lola, Herc4, Flo2, SamDC, PPO1, CG9008, IM33, CBP, Nrg, CG6426, Pten, Tep3, pnr, Pli, spz3, vvl, GILT1, unc-45, Tg, Cdc42, cad, l(2)34Fc, PPO3, Rel, POSH	47	BP
GO:0048546	digestive tract morphogenesis	15/671	55/5494	0.0018533538991766	0.040346088728229	0.0348535581444344	S, Col4a1, Inx2, bowl, sob, Pvr, Egfr, shn, Pvf1, raw, tnc, Lam, hh, cad, byn	15	BP
GO:0010817	regulation of hormone levels	14/671	50/5494	0.00198448430284155	0.0427892615393644	0.0369641286684671	S, phm, Ance, Npc1a, CG9514, CG9518, Glut1, InR, Desat1, dimm, sro, Jheh3, 7B2, Fur1	14	BP
GO:0040011	locomotion	75/671	448/5494	0.00204163719880249	0.0436062888498948	0.0376699296462267	grn, knrl, sli, Burs, ksr, mys, br, trol, HDAC1, phm, Sema1a, Eph, opa, Acsl, tup, Cds, Mlc2, Pvr, rk, mwh, Sec8, dysf, rdgA, Egfr, Mp, par-6, spas, Abl, Cont, spz, lola, ball, Khc, Fas3, Stam, Pvf1, baz, p130CAS, CG6330, raptor, Nrg, InR, Sin3A, fru, Hr51, eve, ex, sas, fra, dysc, Pten, kuz, Gli, hh, brn, msn, eIF2beta, pain, Dscam4, Nedd4, vvl, numb, hmw, ttv, Cdc42, pyx, DAAM, aop, PDZ-GEF, Ten-m, byn, conv, haf, qm, Msp300	75	BP
GO:0048584	positive regulation of response to stimulus	64/671	371/5494	0.00207251137652192	0.0438520164153798	0.0378822049933865	dl, sli, ksr, CG7028, Gmd, grass, trol, SPE, GNBP1, CG9098, Pvr, tank, RhoGEF2, Egfr, Mp, par-6, spas, rau, Parp, spz, cbt, ed, CG43102, CtBP, l(2)gl, lola, Herc4, Flo2, ea, Pvf1, Fkbp14, Rae1, InR, Ubr3, RpS12, Art4, RhoGAP1A, Hr51, ex, CG13605, pnr, Klp64D, Gli, Pli, PEK, msn, Usp7, ft, nst, vvl, pip, GILT1, ttv, Cdc42, DENR, cad, PDZ-GEF, Cdk2, Kul, Rel, slpr, Nox, Usp47, POSH	64	BP
GO:0042440	pigment metabolic process	19/671	78/5494	0.00211219789387739	0.0442779262198001	0.0382501333998459	dl, PPO2, MP1, Eph, Alas, ninaB, Cnx99A, Flo2, PPO1, Hexo1, Rab32, Nrg, Pten, l(3)02640, pnr, e, FeCH, Cdc42, PPO3	19	BP
GO:0048568	embryonic organ development	12/671	40/5494	0.00216438231798177	0.0449556107147772	0.0388355610507979	sli, mys, tup, Pvr, spas, Pvf1, Zfrp8, pnr, numb, Cdc42, PDZ-GEF, qm	12	BP
GO:0008038	neuron recognition	20/671	84/5494	0.00218833440638345	0.0450399008732012	0.0389083763355067	trc, sli, trol, CG8668, Sema1a, CG12004, Abl, Cont, lola, Fas3, p130CAS, fru, fra, Gli, eIF2beta, Dscam4, Nedd4, Fur1, pot, Ten-m	20	BP
GO:0051239	regulation of multicellular organismal process	68/671	400/5494	0.00222282710343972	0.0452743296097035	0.0391108910241906	S, dl, sli, dyl, RASSF8, Cat, Ms, inc, trol, HDAC1, Sema1a, Hey, sty, Pvr, CG10939, rk, Sec8, up, RhoGEF2, Egfr, spas, Abl, shn, ed, Cals, wap, S6kII, Ank2, l(2)gl, Mccc2, Psn, b6, Stam, Pvf1, raptor, Rae1, InR, Sin3A, Desat1, Hr51, eve, ITP, TkR99D, ex, Pten, Rrp40, hzg, kuz, Gli, hh, msn, ft, pain, Nedd4, numb, pip, Mad, wnd, dpn, mbt, Ntan1, aop, PDZ-GEF, sand, lark, slpr, RhoGAP68F, Nox	68	BP
GO:0046661	male sex differentiation	8/671	21/5494	0.00224676064661945	0.0452743296097035	0.0391108910241906	mys, br, Pvr, Myo31DF, tnc, fru, nclb, slpr	8	BP
GO:0010927	cellular component assembly involved in morphogenesis	25/671	114/5494	0.00225971698140305	0.0452743296097035	0.0391108910241906	S, Pxt, mys, br, Klc, Unc-89, Mlc2, Cad74A, up, Egfr, Cad99C, ed, fln, ball, Khc, Zasp66, Act88F, hh, Nedd4, vas, Cdc42, DAAM, fs(1)N, wupA, slpr	25	BP
GO:0060560	developmental growth involved in morphogenesis	19/671	79/5494	0.00247196554160466	0.0479781784271663	0.0414466503243793	dnc, mys, al, Spn88Ea, Sema1a, RhoGEF2, spas, Abl, Ank2, baz, Nrg, vari, Hr51, kuz, wnd, Cdc42, verm, DAAM, slpr	19	BP
GO:0007591	molting cycle, chitin-based cuticle	16/671	62/5494	0.00247457295311694	0.0479781784271663	0.0414466503243793	ck, dpy, Burs, serp, Sgs4, Cht6, rk, CrebA, Npc1a, l(2)gl, pio, Cht8, e, verm, Cht7, pot	16	BP
GO:0042303	molting cycle	16/671	62/5494	0.00247457295311694	0.0479781784271663	0.0414466503243793	ck, dpy, Burs, serp, Sgs4, Cht6, rk, CrebA, Npc1a, l(2)gl, pio, Cht8, e, verm, Cht7, pot	16	BP
GO:0035725	sodium ion transmembrane transport	7/671	17/5494	0.00252866490669847	0.0479781784271663	0.0414466503243793	Ncc69, bdg, Nhe3, NAAT1, Ndae1, Nedd4, nrv3	7	BP
GO:0051453	regulation of intracellular pH	7/671	17/5494	0.00252866490669847	0.0479781784271663	0.0414466503243793	Ae2, Nhe3, Vha16-1, Ndae1, Vha55, Vha68-2, VhaAC39-1	7	BP
GO:1901615	organic hydroxy compound metabolic process	24/671	109/5494	0.00259357453752636	0.0479781784271663	0.0414466503243793	dl, PPO2, Pepck1, MP1, phm, Eph, Pect, Drat, Pcd, Idh, Npc1a, Flo2, Aps, PPO1, Nrg, CG10166, Pten, e, Faa, sro, Cdc42, Tpi, PPO3, IP3K2	24	BP
GO:0061525	hindgut development	13/671	46/5494	0.00259966089230496	0.0479781784271663	0.0414466503243793	S, bowl, sob, Pvr, Egfr, Myo31DF, shn, Pvf1, raw, tnc, hh, cad, byn	13	BP
GO:0006814	sodium ion transport	9/671	26/5494	0.00260223422861088	0.0479781784271663	0.0414466503243793	Ncc69, bdg, CG10444, CG6723, Nhe3, NAAT1, Ndae1, Nedd4, nrv3	9	BP
GO:0022404	molting cycle process	9/671	26/5494	0.00260223422861088	0.0479781784271663	0.0414466503243793	dpy, Burs, Cht6, rk, pio, Cht8, e, Cht7, pot	9	BP
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	6/671	13/5494	0.00260658831561018	0.0479781784271663	0.0414466503243793	mys, Cad74A, Cad99C, Cad88C, Cals, ft	6	BP
