#FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>	
FBgn0051728	0.716654	0.00513141	0.592031	0.752931	0.028836	0.0598218	0.450425	0.78738	0.698057	0.510221	0.785809	0.616138	0.49137	0.732106	N/A
FBgn0250907	0.000815389	0.00304627	0.60722	0.101501	0.173632	0.641734	0.294715	0.516785	0.135342	0.510221	0.785809	0.868478	0.49137	0.732106	N/A
FBgn0028984	0.0698675	0.805183	0.6595	0.189089	0.92552	0.0141921	0.820866	0.516785	0.787905	0.112529	0.420895	0.0298236	0.531313	0.831044	N/A
FBgn0037067	0.233532	0.0945916	0.558666	0.686543	0.00369555	0.680931	0.5	0.5	0.261063	0.0186717	0.23623	0.00498372	0.67529	0.732106	N/A
FBgn0050493	0.0316865	0.0913971	0.520817	0.116413	0.5	0.5	0.216866	0.648956	0.554056	0.0635043	0.172945	0.712787	0.765422	0.583307	N/A
FBgn0003256	0.561606	0.561606	0.520817	1.8527e-06	0.733172	0.733172	0.648956	0.648956	0.554056	0.620822	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0028948	0.0945916	0.000311682	0.558666	0.686543	0.857744	0.857744	0.648956	0.216866	0.637877	0.752833	0.748883	0.192687	0.623846	0.694715	N/A
FBgn0031804	0.5	0.5	0.0311144	0.578732	0.124956	0.331603	0.216866	0.0020735	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0086365	0.653623	0.653623	0.114653	1.0798e-07	0.01458	0.288451	0.516785	0.0811129	0.670389	0.789523	0.785809	0.868478	0.67529	0.732106	N/A
FBgn0033887	0.833815	0.833815	0.691296	0.041583	0.427303	0.144424	0.0264269	0.110004	0.818635	0.100815	0.846953	0.393768	0.0752622	0.520281	N/A
FBgn0036421	0.0913971	0.561606	0.520817	1.52111e-07	0.331603	0.0336736	0.216866	0.648956	0.554056	0.620822	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0037736	0.0728849	0.315334	0.765651	0.0409434	0.057909	0.301085	0.0148506	0.00991215	0.301248	0.036373	0.929922	0.953429	0.654491	0.581478	N/A
FBgn0033627	0.0913971	0.561606	0.520817	0.116413	0.733172	0.331603	0.216866	0.012792	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0003079	0.688019	0.000849516	0.57587	0.346555	0.352441	0.00270783	1.4771e-05	0.0703121	0.306321	0.289409	0.0135456	0.171063	0.0479884	0.373783	N/A
FBgn0033479	0.0945916	0.00751405	0.558666	0.0336945	0.584705	0.36627	0.450425	0.78738	0.637877	0.39179	0.748883	0.844254	0.623846	0.694715	N/A
FBgn0030576	0.000741103	0.00163376	0.776331	0.545765	0.403942	0.563441	0.42593	0.90876	0.445493	0.92389	0.595073	0.0427546	0.316363	0.89389	N/A
FBgn0016920	0.716654	0.0212934	0.592031	0.752931	0.288451	0.879301	0.0136697	4.6521e-07	0.698057	0.0776858	0.503785	0.194222	0.711199	0.761397	N/A
FBgn0011747	0.344876	0.00800704	0.0105185	3.53487e-05	0.720752	0.175896	0.533444	0.135077	0.682894	0.0551657	0.247887	0.723443	0.0453603	0.701094	N/A
FBgn0041250	0.561606	0.0913971	0.520817	0.116413	0.5	0.5	0.012792	0.216866	0.554056	0.177062	0.172945	0.712787	0.765422	0.583307	N/A
FBgn0039804	0.0634201	0.168353	0.540343	0.2096	0.732003	0.000474837	0.78738	0.78738	0.20918	0.752833	0.074577	0.310557	0.542728	0.761397	N/A
FBgn0261016	0.0634201	0.00288682	0.540343	0.0157138	0.584705	0.36627	0.450425	0.78738	0.59951	0.30164	0.748883	0.844254	0.873976	0.694715	N/A
FBgn0028886	0.0095945	0.612072	0.540343	0.639387	0.818851	0.139392	0.516785	0.000313266	0.59951	0.30164	0.695951	0.117531	0.843379	0.646412	N/A
FBgn0063670	0.561606	0.561606	0.520817	0.578732	0.220487	1.75003e-08	0.648956	0.648956	0.554056	0.620822	0.124553	0.463639	0.538951	0.646412	N/A
FBgn0028950	0.612072	0.612072	0.540343	9.851e-05	0.857744	0.857744	0.23238	0.0523198	0.59951	0.30164	0.748883	0.844254	0.873976	0.694715	N/A
FBgn0040765	0.0945916	0.233532	0.558666	0.000741276	0.36627	0.36627	0.73509	0.73509	0.637877	0.187799	0.748883	0.556461	0.623846	0.694715	N/A
FBgn0036152	0.0913971	0.00201623	0.520817	0.116413	0.733172	0.331603	0.648956	0.0789173	0.554056	0.0635043	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0029804	0.0512877	0.33668	0.592031	0.397426	0.0598218	0.028836	0.78738	0.450425	0.698057	0.0776858	0.785809	0.616138	0.49137	0.732106	N/A
FBgn0264000	2.79506e-06	0.168353	0.540343	0.639387	0.0235029	0.818851	0.356376	0.73509	0.59951	0.30164	0.695951	0.801351	0.843379	0.646412	N/A
FBgn0025616	0.0316865	0.561606	0.520817	0.578732	0.903103	3.86202e-06	0.648956	0.648956	0.554056	0.177062	0.00866297	0.192687	0.265972	0.694715	N/A
FBgn0053866	0.553959	3.2355e-05	0.122333	8.88231e-05	0.0360449	0.0031159	0.000876136	0.0164613	0.809643	0.889877	0.595073	0.357754	0.104002	0.500507	N/A
FBgn0030706	0.277516	0.000188175	0.6595	0.835155	0.903103	0.709746	0.0546218	0.0964531	0.787905	0.112529	0.577029	0.903358	0.186993	0.803305	N/A
FBgn0033731	0.000625565	0.283853	2.74222e-05	0.000451516	0.20264	0.38584	0.271629	0.0164613	0.189992	0.00920401	0.14108	0.179365	0.654491	0.581478	N/A
FBgn0029843	0.016468	0.00688852	0.634939	0.0299995	0.903103	0.709746	0.241013	0.0739662	0.183963	0.582894	0.831977	0.895044	0.438925	0.784633	N/A
FBgn0025743	2.06832e-07	0.168353	0.540343	0.639387	0.733172	0.733172	0.157769	0.000313266	0.59951	0.699796	0.295733	0.117531	0.843379	0.646412	N/A
FBgn0003319	0.0392173	0.0859942	0.621502	0.125026	0.584705	0.857744	0.516785	0.0811129	0.160184	0.1862	0.452279	0.868478	0.216325	0.732106	N/A
FBgn0020639	0.561606	0.0913971	0.520817	1.8527e-06	0.0336736	0.331603	0.216866	0.648956	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0035807	0.777984	0.232305	0.634939	9.65546e-05	0.641734	0.00778544	0.00189514	0.920752	0.759514	0.145145	0.00875313	0.00097733	0.774335	0.818506	N/A
FBgn0032684	0.0634201	0.168353	0.540343	0.639387	0.139392	0.00763864	0.73509	0.0238311	0.59951	0.30164	0.695951	0.801351	0.843379	0.646412	N/A
FBgn0003483	0.612072	0.168353	0.540343	9.851e-05	0.733172	0.733172	0.648956	0.648956	0.59951	0.30164	0.617937	0.712787	0.14189	0.583307	N/A
FBgn0261526	0.636844	0.034384	0.135644	0.933014	0.8505	0.234465	0.51215	0.925202	0.00111202	0.0220279	0.766782	0.323614	0.0019339	0.21468	N/A
FBgn0003310	0.202203	0.122587	0.765651	0.380931	0.777625	0.049399	0.305227	0.925202	0.301248	0.0823076	0.395824	0.148252	0.874282	0.905961	N/A
FBgn0010240	0.816054	0.155304	0.670726	0.359031	0.0235789	0.0357961	0.0296223	0.0174702	0.505495	0.0500387	0.888034	0.927033	0.817096	0.857961	N/A
FBgn0015609	0.00022851	0.00903633	0.785991	0.00628616	0.624044	0.869984	0.0103785	0.0704574	0.144717	0.00158627	0.655067	0.676322	0.58434	0.911463	N/A
FBgn0038784	0.561606	0.561606	0.000730251	0.121412	0.262892	0.818851	0.0238311	0.159682	0.637877	0.0748886	0.695951	0.801351	0.307127	0.646412	N/A
FBgn0031375	0.496031	0.805183	0.6595	0.000255987	0.536756	0.389509	0.0739662	0.0397948	0.0849946	0.0425003	0.831977	0.895044	0.319947	0.784633	N/A
FBgn0261260	0.101363	0.833815	0.122333	8.88231e-05	0.921412	0.618923	0.65637	0.460557	0.809643	0.494559	0.868144	0.747046	0.246903	0.831044	N/A
FBgn0034157	3.61039e-18	4.02491e-09	0.776331	0.717188	0.0135512	0.000119221	0.107721	0.0266158	0.445493	0.633813	0.720106	0.578355	0.0855136	0.667858	N/A
FBgn0013810	0.561606	0.561606	0.060523	0.639387	5.92434e-06	0.493892	0.648956	0.648956	0.59951	0.699796	0.695951	0.463639	0.843379	0.646412	N/A
FBgn0033730	0.0403034	0.0221021	0.798828	4.74855e-09	0.220487	0.857744	0.450425	0.23238	9.31431e-09	9.11778e-05	0.452279	0.616138	0.000120688	0.0531826	N/A
FBgn0033864	0.0913971	0.000128294	0.520817	0.116413	0.493892	0.000226106	0.5	0.5	0.554056	0.620822	0.0619315	0.304528	0.765422	0.583307	N/A
FBgn0019968	0.561606	0.0913971	0.520817	0.116413	0.733172	0.733172	2.8303e-05	0.450425	0.554056	0.620822	0.617937	0.0275866	0.765422	0.583307	N/A
FBgn0050035	0.0913971	0.0316865	0.520817	0.116413	0.124956	0.331603	0.5	0.5	0.554056	0.177062	0.617937	0.304528	0.765422	0.583307	N/A
FBgn0034903	0.289069	1.79602e-07	0.57587	0.723564	0.493892	0.493892	0.78738	0.23238	0.670389	0.458891	0.385252	0.844254	0.417781	0.694715	N/A
FBgn0030398	1.21691e-05	0.0859942	0.621502	0.795579	0.343985	0.00719516	0.73509	0.73509	0.742004	0.849693	0.812337	0.120449	0.272569	0.761397	N/A
FBgn0038407	0.653623	0.00751405	0.114653	0.0549554	0.818851	0.139392	0.820866	0.820866	0.670389	0.0186717	0.385252	0.333799	0.417781	0.694715	N/A
FBgn0028983	0.760846	0.00475949	0.206784	7.99461e-10	0.818851	0.818851	0.356376	0.73509	0.759514	0.399602	0.695951	0.801351	0.00961193	0.297862	N/A
FBgn0027930	0.688019	0.0353076	0.57587	0.00191669	0.36627	0.857744	0.0238311	0.159682	0.670389	0.114745	0.748883	0.556461	0.417781	0.694715	N/A
FBgn0037488	0.580467	0.580467	0.321206	0.626424	0.101999	0.742155	0.337077	0.337077	0.0646833	0.23545	0.585178	0.00156764	0.00769917	0.374397	N/A
FBgn0034052	0.0913971	0.561606	0.520817	0.00334766	0.0336736	0.733172	0.0789173	0.216866	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0036362	0.00201623	0.0913971	0.520817	0.578732	0.5	0.5	0.216866	0.012792	0.554056	0.620822	0.172945	0.712787	0.765422	0.583307	N/A
FBgn0086906	0.612072	0.612072	0.540343	9.851e-05	0.220487	0.36627	0.516785	0.294715	0.59951	0.699796	0.748883	0.333799	0.873976	0.694715	N/A
FBgn0035781	0.0353076	0.688019	0.57587	0.0229931	0.220487	0.119927	0.73509	0.356376	0.670389	0.241769	0.748883	0.556461	0.417781	0.694715	N/A
FBgn0037936	0.33668	0.153781	0.592031	0.752931	0.220487	0.119927	0.00694745	0.23238	0.698057	0.289409	0.748883	0.844254	0.151674	0.694715	N/A
FBgn0015316	0.0137552	0.00284501	0.57587	0.159234	0.857744	0.584705	0.391431	0.391431	0.082819	0.0331169	0.452279	0.148787	0.890723	0.732106	N/A
FBgn0005278	0.612072	0.612072	0.540343	0.639387	0.220487	1.56005e-09	0.648956	0.648956	0.59951	0.699796	0.748883	0.192687	0.873976	0.694715	N/A
FBgn0086900	0.0392173	0.760846	0.206784	0.0299995	0.733172	0.733172	0.648956	0.648956	0.759514	0.00425128	0.617937	0.712787	0.00167828	0.220235	N/A
FBgn0026148	0.561606	0.561606	0.060523	0.639387	0.641734	0.288451	0.720125	0.00960964	0.20918	0.187799	0.503785	0.00215655	0.542728	0.761397	N/A
FBgn0027835	0.0634201	0.612072	0.540343	0.2096	6.02709e-06	0.00778544	0.157769	0.0060431	0.59951	0.30164	0.785809	0.868478	0.33882	0.732106	N/A
FBgn0001961	0.561606	0.561606	0.520817	0.578732	5.23879e-09	0.220487	0.648956	0.648956	0.554056	0.620822	0.124553	0.463639	0.538951	0.646412	N/A
FBgn0037687	0.612072	0.612072	0.540343	0.2096	0.733172	0.733172	0.0152273	6.86236e-07	0.59951	0.699796	0.295733	0.117531	0.843379	0.646412	N/A
FBgn0036618	0.884177	0.884177	0.771127	0.0449213	0.100087	0.237241	0.139681	0.888697	0.652898	0.00197081	0.897124	0.110606	0.0224864	0.308802	N/A
FBgn0032455	0.653623	0.653623	0.0210293	0.00512753	0.139392	0.818851	0.10933	0.450425	0.59951	0.699796	0.695951	0.236544	0.843379	0.646412	N/A
FBgn0033524	0.792613	0.059579	0.647587	0.312867	0.301985	0.00162816	0.602966	0.859666	0.463737	0.18808	0.420895	0.242835	0.531313	0.831044	N/A
FBgn0034605	0.561606	0.0913971	0.520817	0.00334766	0.36627	0.36627	0.0238311	0.73509	0.554056	0.620822	0.124553	0.801351	0.538951	0.646412	N/A
FBgn0039519	0.612072	0.00288682	0.540343	0.639387	2.01294e-05	0.493892	0.5	0.5	0.59951	0.30164	0.695951	0.0572462	0.843379	0.646412	N/A
FBgn0262357	0.740637	0.181397	0.60722	0.00641264	0.144376	0.0879825	0.000855578	0.0811129	0.721703	0.0455379	0.812337	0.657662	0.395114	0.761397	N/A
FBgn0038714	0.00288682	0.0095945	0.540343	0.639387	0.000744267	0.139392	0.5	0.5	0.59951	0.30164	0.695951	0.0572462	0.843379	0.646412	N/A
FBgn0085244	0.5	0.5	0.5	0.5	0.331603	0.124956	0.216866	0.000336101	0.0803109	0.0635043	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0086558	0.716654	0.0212934	0.592031	2.17933e-05	2.00813e-08	0.00778544	0.5	0.5	0.698057	0.510221	0.785809	0.00498372	0.49137	0.732106	N/A
FBgn0015247	0.352685	0.00516321	0.700723	0.000190925	0.0132504	2.96925e-06	0.308509	0.881134	0.304031	0.16025	0.488	0.171063	0.590098	0.857961	N/A
FBgn0030327	0.187143	0.553959	0.02023	0.0063494	0.680931	0.893197	0.450425	0.78738	0.833752	0.00244858	0.812337	0.310557	0.0024733	0.454486	N/A
FBgn0267698	0.021102	0.233532	0.558666	0.0128868	0.818851	0.818851	0.73509	0.73509	0.637877	0.0748886	0.695951	0.801351	0.307127	0.646412	N/A
FBgn0003053	0.207577	0.00475949	0.621502	0.0223495	0.584705	0.857744	0.78738	0.450425	0.160184	0.550511	0.748883	0.844254	0.0857394	0.694715	N/A
FBgn0086355	0.596571	0.853421	0.718041	0.000350498	0.893197	0.680931	0.0264269	0.347255	0.0352098	0.16025	0.544349	0.688377	0.0232793	0.490104	N/A
FBgn0010348	0.0512877	0.33668	0.592031	0.194762	0.641734	0.641734	0.0013847	1.08191e-07	0.698057	0.151816	0.503785	0.194222	0.711199	0.761397	N/A
FBgn0263132	0.168353	0.612072	0.540343	0.639387	0.36627	0.36627	0.73509	0.73509	0.20918	0.000237441	0.748883	0.556461	0.623846	0.694715	N/A
FBgn0032817	0.00201623	0.561606	0.520817	0.116413	0.818851	0.493892	0.78738	0.0168632	0.554056	0.177062	0.695951	0.236544	0.538951	0.646412	N/A
FBgn0032010	0.561606	0.561606	0.060523	0.639387	0.0598218	2.02296e-07	0.356376	0.73509	0.59951	0.127772	0.183234	0.556461	0.873976	0.694715	N/A
FBgn0010774	0.561606	0.561606	0.520817	0.578732	0.493892	1.7312e-06	0.648956	0.648956	0.554056	0.620822	0.695951	0.463639	0.538951	0.646412	N/A
FBgn0001216	0.792613	0.12161	0.647587	0.0183617	0.389509	0.116113	0.00228294	0.0523214	0.774689	0.167006	0.831977	0.688377	0.153377	0.784633	N/A
FBgn0034802	0.653623	0.233532	0.558666	0.686543	0.584705	0.857744	0.000145709	0.337077	0.637877	0.39179	0.452279	0.00977634	0.890723	0.732106	N/A
FBgn0033661	0.471865	0.792613	0.246062	0.00928304	0.0245437	2.058e-05	0.000721763	0.00534051	0.787905	0.650639	0.505956	0.790372	0.507612	0.864523	N/A
FBgn0000551	0.805183	0.0698675	0.6595	0.555247	0.536756	0.536756	0.216866	0.648956	0.787905	0.112529	0.831977	0.00478673	0.103676	0.784633	N/A
FBgn0036881	0.561606	0.0913971	0.520817	0.578732	0.262892	0.493892	0.0238311	0.000245095	0.554056	0.620822	0.695951	0.801351	0.538951	0.646412	N/A
FBgn0053861	0.377749	8.25869e-05	0.60722	0.776481	0.0317342	0.00533616	0.0238311	0.73509	0.721703	0.835017	0.748883	0.556461	0.0857394	0.694715	N/A
FBgn0030452	0.0387976	0.00532139	0.765651	0.380931	0.824299	0.941377	0.912266	0.741127	0.645816	0.0328821	0.72851	0.39795	0.120994	0.67719	N/A
FBgn0259230	0.0095945	0.168353	0.540343	0.2096	0.00763864	0.139392	0.216866	0.648956	0.59951	0.127772	0.695951	0.463639	0.843379	0.646412	N/A
FBgn0039916	0.51751	0.0802413	0.670726	0.000909105	0.0191615	0.74827	0.918205	0.758027	0.505495	0.494559	0.152687	0.600858	0.224266	0.475536	N/A
FBgn0031634	0.33668	0.153781	0.592031	0.0348075	0.893197	0.495084	0.110004	0.201384	0.345982	0.0455379	0.812337	0.884041	0.395114	0.761397	N/A
FBgn0051637	0.199431	0.290941	0.813371	0.917305	0.50655	0.269341	0.90876	0.42593	0.89658	0.0347725	0.72851	0.250167	0.00165893	0.350231	N/A
FBgn0038938	1.43816e-05	0.377749	0.60722	0.776481	0.173632	0.641734	0.516785	0.294715	0.135342	0.510221	0.785809	0.868478	0.49137	0.732106	N/A
FBgn0030050	0.107302	0.293606	0.753812	0.359002	0.0348829	0.000100984	0.65637	0.308509	0.864166	0.190548	0.25615	0.0371723	0.0897983	0.6465	N/A
FBgn0031850	0.553959	0.101363	0.691296	0.859239	0.818851	0.493892	0.648956	0.648956	0.286584	0.889877	0.695951	0.463639	0.000213936	0.297862	N/A
FBgn0261788	0.00859027	0.00159038	0.844678	0.0468533	0.200287	0.0264868	0.615457	0.829388	0.14982	0.291291	0.698557	0.325845	0.371819	0.777749	N/A
FBgn0010100	0.561606	0.561606	0.520817	0.578732	0.733172	0.733172	0.0523198	2.63934e-10	0.554056	0.620822	0.617937	0.0275866	0.765422	0.583307	N/A
FBgn0036415	0.298108	0.155304	0.670726	0.844415	0.347394	2.40522e-07	0.707519	0.707519	0.505495	0.889877	0.0343073	0.0580063	0.322085	0.461668	N/A
FBgn0036621	0.0298575	0.0683532	0.60722	0.439887	0.536756	0.709746	0.201384	0.110004	0.721703	0.0455379	0.831977	0.688377	0.737636	0.784633	N/A
FBgn0038301	0.00909323	0.0231566	0.691296	0.143873	0.929053	0.419993	0.244529	0.15984	0.286584	0.681208	0.882453	0.771731	0.572978	0.850378	N/A
FBgn0028986	0.716654	0.33668	0.592031	0.00112908	0.220487	0.00533616	0.648956	0.216866	0.109512	0.458891	0.748883	0.192687	0.417781	0.694715	N/A
FBgn0004784	0.5	0.5	0.0311144	0.000274851	0.000744267	0.818851	0.5	0.5	0.554056	0.177062	0.0619315	0.304528	0.765422	0.583307	N/A
FBgn0032618	0.468223	0.202203	0.210551	0.165389	0.0417608	0.0598041	0.215617	0.567508	0.867819	0.920361	0.900897	0.565591	0.100227	0.657673	N/A
FBgn0024963	0.0819227	0.0120076	0.838194	0.784282	0.519793	0.255192	0.31209	0.158425	0.737833	0.084575	0.588189	0.8765	0.287649	0.777749	N/A
FBgn0002535	0.00688852	6.75778e-05	0.634939	0.286789	0.103598	0.641734	0.648956	0.216866	0.183963	0.218257	0.785809	0.0456116	0.0839161	0.732106	N/A
FBgn0036974	0.124797	0.0137552	0.57587	0.723564	0.000203478	0.220487	0.648956	0.648956	0.670389	0.458891	0.748883	0.192687	0.417781	0.694715	N/A
FBgn0261984	0.612072	0.612072	0.540343	0.2096	0.733172	0.733172	0.0523198	2.14703e-07	0.59951	0.30164	0.295733	0.236544	0.843379	0.646412	N/A
FBgn0028408	0.612072	3.67687e-05	0.540343	0.2096	0.818851	0.818851	0.450425	0.0168632	0.59951	0.699796	0.695951	0.236544	0.843379	0.646412	N/A
FBgn0029082	0.740637	0.00818676	0.60722	2.94808e-07	0.103598	0.288451	0.356376	0.73509	0.721703	0.331137	0.785809	0.256685	0.216325	0.732106	N/A
FBgn0033737	0.561606	0.561606	0.520817	0.578732	0.220487	1.56005e-09	0.648956	0.648956	0.554056	0.620822	0.124553	0.463639	0.538951	0.646412	N/A
FBgn0000520	0.716654	0.00174841	0.592031	0.752931	0.0132464	0.0221528	0.65637	0.194823	0.698057	0.815715	0.846953	0.540122	0.610067	0.803305	N/A
FBgn0024189	0.0907643	0.82552	0.681311	4.16543e-07	0.66877	0.548908	0.385889	0.266957	0.523392	0.00521328	0.888034	0.781645	0.590098	0.857961	N/A
FBgn0050069	0.740637	0.740637	0.60722	0.0478204	0.182055	5.36259e-09	0.516785	0.516785	0.721703	0.331137	0.0743967	0.0610606	0.634518	0.818506	N/A
FBgn0032685	0.0512877	0.0212934	0.592031	0.397426	0.680931	0.893197	0.276623	0.00650975	0.698057	0.815715	0.812337	0.194222	0.711199	0.761397	N/A
FBgn0052843	3.67687e-05	0.168353	0.540343	0.639387	0.262892	0.262892	0.648956	0.648956	0.59951	0.699796	0.695951	0.463639	0.843379	0.646412	N/A
FBgn0037633	0.0392173	0.0392173	1.96585e-06	0.00299925	1.83037e-06	4.33457e-09	0.750003	0.915393	0.173717	0.0225674	0.550588	0.811373	0.740398	0.879831	N/A
FBgn0052564	0.0634201	0.612072	0.540343	0.2096	0.18151	1.59643e-07	0.157769	0.294715	0.59951	0.699796	0.283225	0.657662	0.185503	0.761397	N/A
FBgn0028381	0.0913971	0.0316865	0.520817	0.116413	0.733172	0.733172	0.012792	0.648956	0.554056	0.0635043	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0039829	8.16344e-06	0.561606	0.520817	0.116413	0.733172	0.733172	0.648956	0.648956	0.554056	0.620822	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0050203	0.5	0.5	0.5	0.5	0.584705	0.000203478	0.216866	0.648956	0.0803109	0.0635043	0.124553	0.463639	0.538951	0.646412	N/A
FBgn0028490	0.612072	0.0634201	0.0105143	0.116413	0.331603	0.000177588	0.5	0.5	0.554056	0.177062	0.617937	0.304528	0.765422	0.583307	N/A
FBgn0031957	0.000884464	0.344876	0.23405	0.400897	0.459151	0.596542	0.565631	0.843517	0.445493	0.633813	0.626414	0.115445	0.000555366	0.222429	N/A
FBgn0034661	0.841131	0.202298	0.700723	0.415784	0.893197	0.0284099	0.241013	0.0739662	0.826622	0.262951	0.544349	0.895044	0.0134355	0.490104	N/A
FBgn0037634	0.653623	0.00751405	0.114653	0.159234	0.331603	0.331603	0.871737	0.428756	0.670389	0.0186717	0.0314046	0.0108167	0.417781	0.694715	N/A
FBgn0038156	0.000557573	0.496031	0.6595	0.000613807	0.548908	0.266234	0.567508	0.731237	0.485708	0.0414718	0.888034	0.645005	0.938712	0.857961	N/A
FBgn0264488	0.0333568	0.51751	0.670726	0.844415	0.0313084	0.0488707	0.00021756	1.4771e-05	0.799471	0.474751	0.858696	0.909937	0.422995	0.546124	N/A
FBgn0028573	0.155304	0.00557538	0.670726	0.208766	0.0514716	1.0605e-10	0.00228294	0.347255	0.799471	0.884415	0.0737775	0.0196461	0.808702	0.850378	N/A
FBgn0031473	0.232305	0.000732219	0.634939	0.286789	0.288451	0.028836	0.73509	0.356376	0.759514	0.0782598	0.785809	0.256685	0.118272	0.411968	N/A
FBgn0053265	0.00475949	0.760846	0.621502	0.795579	0.0514716	2.50988e-13	0.000683635	0.139164	0.742004	0.367628	0.0312116	0.134496	0.448391	0.841518	N/A
FBgn0053519	0.377749	0.740637	0.60722	0.000254939	0.910644	0.569708	0.0546218	0.167623	0.721703	0.0223735	0.846953	0.903358	0.918685	0.803305	N/A
FBgn0061209	2.01324e-06	0.143438	0.725998	0.461022	1.62925e-05	8.53844e-07	0.000293298	0.0165116	0.845908	0.732453	0.642575	0.293048	0.1042	0.558891	N/A
FBgn0260660	0.716654	0.0212934	0.592031	0.194762	0.680931	0.680931	3.4958e-05	0.00872568	0.698057	0.815715	0.812337	0.462482	0.711199	0.761397	N/A
FBgn0039210	0.612072	0.612072	0.540343	0.639387	0.343985	2.05704e-09	0.0523198	0.78738	0.59951	0.30164	0.23623	0.616138	0.33882	0.732106	N/A
FBgn0039249	0.0095945	0.00288682	0.540343	0.0816776	0.5	0.5	0.216866	0.0789173	0.59951	0.30164	0.172945	0.712787	0.14189	0.583307	N/A
FBgn0035670	0.12161	0.471865	0.647587	0.00289814	0.5	0.5	0.159682	0.0238311	0.774689	3.17176e-05	0.0134933	0.801351	0.00383613	0.297862	N/A
FBgn0039182	0.612072	0.612072	0.540343	0.639387	0.733172	0.733172	0.0152273	3.29756e-06	0.59951	0.30164	0.295733	0.117531	0.843379	0.646412	N/A
FBgn0032979	2.64165e-05	0.0110321	0.733527	0.474093	0.140545	0.764389	0.693056	0.894953	0.110741	0.413408	0.645571	0.919831	0.0949119	0.58801	N/A
FBgn0004619	0.688019	0.00284501	0.57587	0.00191669	0.306956	0.910644	0.241013	0.139164	0.670389	0.241769	0.324564	0.895044	0.580189	0.784633	N/A
FBgn0262739	0.716654	0.0212934	0.592031	0.194762	7.40182e-08	0.0416914	0.241013	0.859666	0.698057	0.510221	0.118241	0.712177	0.610067	0.803305	N/A
FBgn0031441	0.5	0.5	0.0311144	2.25658e-05	0.331603	0.124956	0.5	0.5	0.554056	0.177062	0.617937	0.304528	0.765422	0.583307	N/A
FBgn0038498	0.561606	0.0913971	0.520817	0.116413	0.5	0.5	0.216866	0.012792	0.554056	0.0635043	0.172945	0.712787	0.765422	0.583307	N/A
FBgn0035132	0.653623	0.233532	0.00231184	0.00112908	0.440495	0.879301	0.78738	0.78738	0.698057	0.289409	0.785809	0.616138	0.49137	0.732106	N/A
FBgn0036565	0.059579	0.12161	0.647587	0.824245	0.18151	0.26814	0.0546218	0.0262366	0.774689	0.631723	0.577029	0.903358	0.35985	0.803305	N/A
FBgn0026761	0.0316865	0.561606	0.520817	0.578732	0.493892	2.01294e-05	0.648956	0.648956	0.554056	0.620822	0.695951	0.463639	0.538951	0.646412	N/A
FBgn0259215	0.277516	0.0123419	0.6595	0.555247	0.0331817	0.728464	0.174329	0.248576	0.485708	0.208246	0.287785	0.811373	0.306086	0.446741	N/A
FBgn0035581	0.168353	0.612072	0.0883353	0.121412	1.67819e-11	0.0598218	0.648956	0.648956	0.637877	0.752833	0.183234	0.192687	0.623846	0.694715	N/A
FBgn0029733	0.688019	0.688019	0.57587	0.0229931	0.0595086	0.220487	0.0168632	0.0523198	0.670389	0.114745	0.748883	0.844254	0.417781	0.694715	N/A
FBgn0026255	0.00288682	0.0634201	0.540343	0.0157138	0.818851	0.0692448	0.73509	0.0238311	0.59951	0.30164	0.695951	0.801351	0.843379	0.646412	N/A
FBgn0031000	0.0353076	0.688019	0.031522	0.0128868	0.215945	4.45351e-08	0.00694745	0.78738	0.637877	0.752833	0.074577	0.310557	0.542728	0.761397	N/A
FBgn0030240	0.716654	0.00174841	0.592031	0.0779114	0.0155288	0.343985	0.450425	0.78738	0.698057	0.510221	0.812337	0.310557	0.711199	0.761397	N/A
FBgn0033862	0.0945916	0.233532	0.558666	0.284964	0.201427	9.08824e-12	0.000683635	0.139164	0.637877	0.752833	0.01791	0.426219	0.0510603	0.818506	N/A
FBgn0031918	1.55189e-05	0.63853	0.0642208	0.321783	0.947657	0.00247359	0.65637	0.65637	0.365071	0.21728	0.0826036	0.00696744	0.642592	0.879831	N/A
FBgn0038652	0.0945916	0.000311682	0.558666	0.121412	0.0692448	0.139392	0.216866	0.648956	0.637877	0.39179	0.695951	0.463639	0.307127	0.646412	N/A
FBgn0030539	0.0491787	0.000238789	0.634939	0.286789	0.0529667	9.37383e-10	0.516785	0.820866	0.183963	0.218257	0.140115	0.0610606	0.924224	0.818506	N/A
