FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0010383	+2	-3	+0	+1	-1	+2	+0	-2	+1	-2	+0	-3	+2	+0	+0
FBgn0260499	+1	-1	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0015806	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0011764	+0	+0	+0	+2	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0039537	-1	+1	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0052451	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000337	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030034	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0036309	+1	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0261804	+0	+0	+0	+0	+1	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0031652	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0031637	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034902	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0032943	+0	+0	+0	+0	-1	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0
FBgn0020389	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000447	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0030521	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037354	-1	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0086657	+0	+0	+0	+0	+0	+0	+0	+2	+0	+1	+0	+0	+0	+0	+0
FBgn0013770	+1	+0	+0	+0	+0	+23	-1	-1	+0	+0	+7	-5	-3	+1	+0
FBgn0052404	+0	+0	-1	+1	-1	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0038564	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0023508	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0011604	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0038475	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034352	-1	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0262116	-1	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0031012	+1	-1	+0	+1	+1	-2	+4	-1	+0	+0	-1	+1	+0	+0	+0
FBgn0266136	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0259923	-1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051156	+1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0027505	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0000147	-1	+0	+0	+1	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0042177	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0032295	+5	-4	+0	-2	+2	-2	+0	+0	+0	+4	+0	-3	+6	-1	+0
FBgn0040092	+0	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0038395	+1	-1	+0	+1	-2	+1	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0053988	+0	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0052066	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264075	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0028734	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026741	+0	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0031776	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0263598	+0	+0	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0032247	+0	+0	+0	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0
FBgn0264339	+0	+0	+0	+0	-1	+1	+0	-1	+0	+0	+0	+0	+1	+0	+0
FBgn0032689	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004132	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038763	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0266669	+0	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037607	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0050389	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0036915	+0	+0	-1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0015477	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0041171	-1	+0	+0	+1	+0	+1	+0	+0	+0	+1	+1	+0	-2	+0	+0
FBgn0259145	+1	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0021872	+0	+0	+0	+0	+0	-1	+0	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0037249	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0042098	+1	+2	+1	-6	+2	-4	+2	-3	+0	+3	-1	-2	+6	-1	+0
FBgn0032343	+0	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0033766	-1	+0	+0	+0	+1	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0086779	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036125	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040780	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0029763	+2	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0002789	+0	-1	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+1	+0	+0
FBgn0014417	+2	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0029878	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0031319	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033465	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0022987	+1	+0	+0	+0	+1	+0	+1	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0036206	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0
FBgn0003941	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034093	+0	+0	+0	+1	-1	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0038369	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031563	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	-1	+0	+0	+0	+0
FBgn0033951	+2	+0	+0	-2	+0	-2	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0051002	+0	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0	-1	+0	+0	+0
FBgn0030081	-1	+0	+0	-1	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0031245	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0036763	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003159	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039648	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0259818	+0	+0	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0051365	-1	+1	+0	+0	-1	+4	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0003317	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0037445	+0	+0	+0	+1	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0029822	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0034948	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0024238	+2	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264598	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0266580	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000047	+1	+0	+0	-1	+2	+0	-2	+1	+0	+2	+1	-3	+0	+0	+0
FBgn0015221	+0	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0264606	+0	-2	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0001325	+1	-3	+0	+1	+0	+0	+0	+0	+0	+1	+0	-2	+4	+0	+0
FBgn0030701	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0262699	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000039	+0	+0	+0	-2	+0	-1	-1	+1	+0	+1	+0	+0	+2	+0	+0
FBgn0023530	+1	+0	+0	+1	+0	+0	-1	+1	+1	-1	+0	+0	+1	+0	+0
FBgn0036101	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036448	+3	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0032600	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0035137	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000273	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0066114	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033783	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0005614	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264324	+0	+0	+0	+2	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0
FBgn0017590	-1	+1	+0	+0	-2	+1	-1	+2	+0	-1	+0	+2	-2	+0	+0
FBgn0038427	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0043005	+0	-1	+0	+0	+1	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0028552	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0031082	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0	+0	+0
FBgn0011692	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0
FBgn0030984	+0	-1	+0	-1	+1	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0028789	+0	+0	+0	+0	+1	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0265052	+0	+0	+0	-1	+1	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0042085	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026597	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036105	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031070	+0	+0	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0032408	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0004649	+1	-3	+0	+5	+0	+0	-1	+1	+1	-1	+0	+0	+1	+0	+0
FBgn0264753	+0	+0	+0	+0	+0	-1	-1	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0032348	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0038331	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0260990	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0037900	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032119	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037487	+0	+1	+0	-1	+0	+0	+1	+0	+0	-1	-1	+1	+0	+0	+0
FBgn0003330	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034390	+0	+0	+0	-1	+1	-1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0029123	+0	-1	+0	-1	-1	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0011837	+0	-1	+0	+1	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0035162	+2	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0010453	+0	-1	+0	-1	+0	+0	+0	+0	+0	-1	-1	+0	+0	+0	+0
FBgn0028894	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015399	+0	+0	+0	+2	+1	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0264493	+0	+0	+0	+1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0045761	+0	-1	+0	-1	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0033659	+0	+0	+0	+0	+0	-1	+0	+0	+0	+1	+0	-1	+0	+0	+0
FBgn0038309	+0	+0	+0	+0	-3	+16	+0	+0	+0	-1	+1	-2	-1	+0	+0
FBgn0032454	+0	+0	-2	+0	-1	+7	+0	+0	+0	+1	+0	-2	+0	+0	+0
FBgn0030930	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0016120	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038869	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0002607	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0037433	+0	-1	+0	-1	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0036617	+0	-2	-1	+9	-2	+0	+0	-1	+0	+0	+0	-1	+3	+0	+0
FBgn0052751	+0	-1	+0	-1	+1	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0265464	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0010333	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0035518	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035227	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0033753	+2	+0	+0	-1	-1	+0	-1	+0	+0	+1	+0	+0	+2	+0	+0
FBgn0263027	+0	+0	+0	+0	+1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0261803	+2	-1	+0	-1	+0	+3	+0	-2	+0	+2	+0	-3	+2	+0	+0
FBgn0023091	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0064115	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0035511	+2	-2	+0	-1	+1	-2	+0	-1	+0	+4	+0	-1	+2	+0	+0
FBgn0015269	+0	+0	+0	+0	+0	+0	-1	+6	+0	+0	+0	+1	+0	+0	+0
FBgn0029706	+0	+0	+0	+1	+2	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0030395	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0037363	+0	+0	+0	+1	+0	+0	-1	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0040388	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027086	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037329	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261555	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0261363	+1	+2	+2	-4	-1	+0	-3	+4	+1	-4	+0	+2	-3	+0	+0
FBgn0036250	+1	-1	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261451	+0	-3	-1	+6	-3	+1	-5	+6	+0	+1	-1	+1	+1	+0	+0
FBgn0262511	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004652	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0024364	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0023537	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039495	+1	-1	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0005638	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0035756	-1	+0	+0	+1	-1	+1	+0	-1	+0	+0	+0	-1	+0	+0	+0
FBgn0031561	-1	+0	+0	-1	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0261854	+0	+0	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0031092	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039589	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0039301	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0016917	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030969	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039640	+1	-5	+0	+13	-1	-1	-1	-1	+3	-4	+0	-3	+7	-1	+0
FBgn0002922	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0086253	+1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0053864	+1	+1	+1	-1	-7	+16	-3	+0	+1	-1	+0	-4	+3	+0	+0
FBgn0267408	+0	-1	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+2	+0	+0
FBgn0033362	+2	-1	+0	+0	+1	-2	+1	-2	+1	-1	+0	+0	+1	+0	+0
FBgn0040383	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0025806	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0036997	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037360	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0263930	+1	-1	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0013749	+1	+0	+0	-1	+1	-1	+0	+0	+0	+1	+0	-1	+2	+0	+0
FBgn0041195	+1	+0	+0	-2	+2	+0	+0	+0	+0	+1	+0	-2	+1	+0	+0
FBgn0259189	+0	-1	+0	-1	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0027611	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038947	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0001250	+0	+0	+0	+1	+6	+0	-2	+1	+0	-1	+2	-3	-2	+0	+0
FBgn0029975	+0	+0	-1	+0	+0	-1	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027588	+2	-1	+0	-1	+0	+1	-1	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0051342	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000479	+1	-1	+0	-1	+0	+0	-2	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0260439	+0	+0	+0	+2	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0085290	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000659	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035049	+1	+0	+0	+1	+0	+0	+0	-1	+0	-1	+0	+0	-1	+0	+0
FBgn0017414	+1	-1	+0	-2	-7	+25	+8	-6	-1	+1	+3	-1	-9	+2	+0
FBgn0028878	+0	+0	+0	+1	+0	+7	+2	-3	+0	-2	+2	+0	-6	+1	+0
FBgn0259678	+1	+0	+0	-3	+0	-1	+0	+0	+0	+0	+0	+0	+3	+0	+0
FBgn0021906	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0
FBgn0029903	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0024285	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051715	-1	+0	+0	+0	+0	+1	+0	-1	+0	-1	+0	+0	+1	+0	+0
FBgn0031224	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035150	+0	+0	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	-1	+0	+0
FBgn0037707	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0032032	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0034627	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0036198	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0265189	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026376	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0085409	+0	-1	+0	+1	+0	+0	-1	+3	+0	+0	+0	+0	+0	+0	+0
FBgn0031885	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0039508	+0	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037980	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036262	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0032882	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0030634	+0	-2	+0	+2	+6	-4	-3	+2	-1	+2	+0	+0	+1	+0	+0
FBgn0039265	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034497	+0	-1	+0	-1	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0042112	+0	+0	+0	-1	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0020270	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0036377	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004360	+1	-1	+0	+2	-1	-1	-4	+11	+0	-1	-1	+2	-2	+0	+0
FBgn0030555	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031299	+0	+0	+0	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0
FBgn0032775	+2	-1	+0	+0	-1	+2	-1	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0264389	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015575	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0010225	+0	+0	+0	+1	+0	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038056	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0024555	+1	-1	+0	+0	+1	+0	-1	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0036985	-1	+1	+0	+1	-3	+11	-2	+2	+0	-1	+1	-1	-1	+0	+0
FBgn0037313	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0263667	+0	-1	+0	+3	+0	-1	-2	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0267435	-1	+1	+0	-1	+0	-1	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0083986	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0261859	+0	+0	+0	+0	+1	+1	+0	+0	+0	+0	+1	-1	-1	+0	+0
FBgn0027052	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0000504	+0	+0	+0	+0	-1	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0
FBgn0030991	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0002989	+0	+0	+0	+1	+7	-1	+0	+0	+0	+0	+1	-1	-1	+0	+0
FBgn0010660	+0	+0	+0	+1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0028372	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0040334	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0033061	-1	+0	+0	+0	-1	+1	+1	-1	+0	+0	+0	+0	+1	+0	+0
FBgn0033309	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
